pair_id,researcher_id,researcher_name,researcher_domain,researcher_keywords,researcher_source,grant_id,grant_title,grant_abstract,grant_funder,grant_amount_gbp,grant_domain,grant_source,overlap_score,label
PAIR_0211,00FAA1C0-3601-4DEA-B4C2-783E49E49868,Liam Morrison,Climate & Environment,"climate, carbon, greenhouse, sustainability, renewable, net zero",https://gtr.ukri.org/person/00FAA1C0-3601-4DEA-B4C2-783E49E49868,A2C6D30D-2099-4A8D-A098-0029390A93E1,Tailorable &amp; Adaptive Connected Digital Additive Manufacturing (TACDAM),"The TACDAM project will remove the the final hurdles for the adoption of additive manufacturing in automotive applications in a staged low-mid-high volume approach. The essential requisite for this, besides having the right portfolio of products, is meeting automotive expectation of low cost and high quality, the delivery of which is the primary objective of the project. Although the biggest singl",Research Grant,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=A2C6D30D-2099-4A8D-A098-0029390A93E1,0.0,Bad Fit
PAIR_0283,01103B71-79AE-4060-AFAD-291F3A9F8ECE,Yonghong Peng,Data Science & Statistics,"data science, statistical, big data, analytics, regression, bayesian",https://gtr.ukri.org/person/01103B71-79AE-4060-AFAD-291F3A9F8ECE,A2C6D30D-2099-4A8D-A098-0029390A93E1,Tailorable &amp; Adaptive Connected Digital Additive Manufacturing (TACDAM),"The TACDAM project will remove the the final hurdles for the adoption of additive manufacturing in automotive applications in a staged low-mid-high volume approach. The essential requisite for this, besides having the right portfolio of products, is meeting automotive expectation of low cost and high quality, the delivery of which is the primary objective of the project. Although the biggest singl",Research Grant,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=A2C6D30D-2099-4A8D-A098-0029390A93E1,0.0,Bad Fit
PAIR_0271,013D7260-5109-427D-BE5E-0A01B01E462E,Robert Janes,Social Sciences,"social, inequality, education, poverty, policy, community",https://gtr.ukri.org/person/013D7260-5109-427D-BE5E-0A01B01E462E,CC49B18A-AA9C-4C6C-A9EA-01265E27681A,[AGRIFOOD] Do mycorrhizal fungi facilitate root defence signalling in belowground predator-prey interactions?,"Ensuring future food security in the UK will rely on increasing crop production by c. 70% by 2070. Meeting these production goals will depend on reducing crop losses to insect pests at a time when new pesticide legislation makes pest management increasingly challenging. Plant derived resistance, and particularly multi-species interactions that enhance such crop resistance, could therefore be inval",Training Grant,0,Biology & Life Sciences,https://gtr.ukri.org/projects?ref=CC49B18A-AA9C-4C6C-A9EA-01265E27681A,0.0,Bad Fit
PAIR_0040,0174F950-DD73-4DE1-B2DC-6F7E227CA073,Patrick Baker,Climate & Environment,"climate, carbon, greenhouse, sustainability, renewable, net zero",https://gtr.ukri.org/person/0174F950-DD73-4DE1-B2DC-6F7E227CA073,C0955A07-EC72-459E-9594-01888FC4795E,Mapping the chemistry of phosphorus-containing analogues of urea. From fundamental chemistry to high-performance compounds and materials.,"The isolobal analogy is frequently invoked to draw comparisons between the fundamental chemistry of small inorganic molecules and more established organic species. For example, the diagonal relationship between a methine fragment (C-H) and phosphorous has led to the latter being nicknamed a &quot;carbon-copy&quot;. This has resulted in extensive chemistry aimed at developing phosphorus-containing ",Research Grant,0,Biology & Life Sciences,https://gtr.ukri.org/projects?ref=C0955A07-EC72-459E-9594-01888FC4795E,0.0667,Good Fit
PAIR_0168,01CA7C61-491E-45B1-AE34-CA0BE91A04C8,Francisca Mutapi,Social Sciences,"social, inequality, education, poverty, policy, community",https://gtr.ukri.org/person/01CA7C61-491E-45B1-AE34-CA0BE91A04C8,C89189A6-DAF2-4D02-BBAE-01988F9895EF,Landsaver Solar,"An external expert will be able to provide advice on areas including prototyping, IP and business planning. With regard to developing the prototype the expert should be able to provide recommendations on how to effectively engage partners as well as identifying potential sources of early stage finance. Specific recommendations about how to protect IP in updating and combining technologies will als",Vouchers,0,Biology & Life Sciences,https://gtr.ukri.org/projects?ref=C89189A6-DAF2-4D02-BBAE-01988F9895EF,0.0,Average Fit
PAIR_0275,00E88C58-EA16-4756-856A-E77DF428EDF0,Nicola Holden,Engineering & Physics,"engineering, materials, nanotechnology, quantum, photonics, semiconductor",https://gtr.ukri.org/person/00E88C58-EA16-4756-856A-E77DF428EDF0,0E760BBF-BDAF-4776-B438-0134A1B6E2BB,EBI Metagenomics Portal - Towards a better understanding of community metabolism,"Abstracts are not currently available in GtR for all funded research. This is normally because the abstract was not required at the time of proposal submission, but may be because it included sensitive information such as personal details.",Research Grant,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=0E760BBF-BDAF-4776-B438-0134A1B6E2BB,0.0,Bad Fit
PAIR_0029,008014C3-24AB-4258-B493-9A4B3CC93A69,Jeffrey Hammond,Artificial Intelligence,"machine learning, deep learning, neural, artificial intelligence, computer vision, natural language",https://gtr.ukri.org/person/008014C3-24AB-4258-B493-9A4B3CC93A69,D3DEC013-1505-40CF-A781-01E7BF3EDC1F,Diamond professorial fellowship for imaging chromosomes by coherent X-ray diffraction,"The chromosome is the repository of all genetic material in eukaryotes. Humans have 22 separate chromosomes in their karyotype plus the special X/Y sex-determining chromosome. One third of the life cycle of the chromosome, metaphase, is involved with mitosis, whereby the safe transmission of all the genetic material to progeny cells is undertaken; the remainder of the time, interphase, is when the",Fellowship,0,Biology & Life Sciences,https://gtr.ukri.org/projects?ref=D3DEC013-1505-40CF-A781-01E7BF3EDC1F,0.0714,Good Fit
PAIR_0241,0156670F-81A5-4840-BD67-700164999012,Deborah Smith,Data Science & Statistics,"data science, statistical, big data, analytics, regression, bayesian",https://gtr.ukri.org/person/0156670F-81A5-4840-BD67-700164999012,BBA44037-4849-4E33-AE27-00427902DFA8,''The Regions of Poetic Thought': A critical edition of the Selected Literary Criticism of Sara Coleridge',"Between 1830 and 1850 women readers and writers made up the larger part of the literary world, and a woman literary critic, selecting and shaping the literary audience, was an important voice. ''The Regions of Poetic Thought': Selected Literary Criticism of Sara Coleridge' enables us to hear one such voice. \n\nShe emerges as a critic of rare intelligence and theoretical reach as well as a lively ",Research Grant,0,Social Sciences,https://gtr.ukri.org/projects?ref=BBA44037-4849-4E33-AE27-00427902DFA8,0.0,Bad Fit
PAIR_0183,003D7630-E76C-44A3-BF57-0CBEAED99FBC,John Aston,Data Science & Statistics,"data science, statistical, big data, analytics, regression, bayesian",https://gtr.ukri.org/person/003D7630-E76C-44A3-BF57-0CBEAED99FBC,9AC10885-1D47-4C43-9689-00F994194134,Up-Skilling for Industry 5.0 Roll-Out,"The 4th Industrial Revolution/Industry 4.0 has enabled reduction of production costs, improved consistency of product quality and enabled mass customisation by merging the physical and digital worlds. The transition is still ongoing - Industry 4.0 is a general-purpose technology, adding value across all industrial sectors. However, the perception of Industry 4.0 at a human level has not all been p",EU-Funded,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=9AC10885-1D47-4C43-9689-00F994194134,0.0,Average Fit
PAIR_0294,00FAA1C0-3601-4DEA-B4C2-783E49E49868,Liam Morrison,Climate & Environment,"climate, carbon, greenhouse, sustainability, renewable, net zero",https://gtr.ukri.org/person/00FAA1C0-3601-4DEA-B4C2-783E49E49868,D110F86D-8C6C-483D-BF5F-01732039F7A3,Compressible Alfven waves in fusion plasmas,"An essential aspect towards the successful development of viable fusion energy using magnetically confined plasmas, as envisaged in the international ITER and DEMO tokamak programs, is a deep understanding of the physical processes at play in the stability and transport of the fusion plasma. Through the fusion process energy is produced in the form of energetic neutrons, whose energy will generate",Research Grant,0,Data Science & Statistics,https://gtr.ukri.org/projects?ref=D110F86D-8C6C-483D-BF5F-01732039F7A3,0.0,Bad Fit
PAIR_0019,00F53268-2492-40BB-9C1B-E3394E229112,Dave Rodger,Artificial Intelligence,"machine learning, deep learning, neural, artificial intelligence, computer vision, natural language",https://gtr.ukri.org/person/00F53268-2492-40BB-9C1B-E3394E229112,A9CE07E7-C382-47B7-AE82-00FFFCBA693F,Defra / EA Fellowship: Professor Frances Bowen,"This project will fund a fellowship placement for a mid-career researcher to work for 9 months with the better regulation teams at the Department for Environment, Food and Rural Affairs (Defra) and the Environment Agency (EA). 'Better Regulation' is the UK government's approach to developing regulation that achieves the desired outcome while avoiding unintended consequences and limiting costs for ",Research Grant,0,Social Sciences,https://gtr.ukri.org/projects?ref=A9CE07E7-C382-47B7-AE82-00FFFCBA693F,0.0714,Good Fit
PAIR_0261,00DD045C-4D5B-4C92-9996-2E487F5AFD95,David Littlewood,Cybersecurity & Computing,"cybersecurity, security, encryption, network, privacy, blockchain",https://gtr.ukri.org/person/00DD045C-4D5B-4C92-9996-2E487F5AFD95,0B36FFF3-3789-4DD3-92DF-0184F051FD2F,ISOL-SRS: ISOL Beam Storage Ring Spectrometer,"Abstracts are not currently available in GtR for all funded research. This is normally because the abstract was not required at the time of proposal submission, but may be because it included sensitive information such as personal details.",Research Grant,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=0B36FFF3-3789-4DD3-92DF-0184F051FD2F,0.0,Bad Fit
PAIR_0077,0010221C-C855-4F35-8E36-087BFA9AF15D,David Bunton,Cybersecurity & Computing,"cybersecurity, security, encryption, network, privacy, blockchain",https://gtr.ukri.org/person/0010221C-C855-4F35-8E36-087BFA9AF15D,A26B1A50-2221-4E82-85DC-00B50A16F0C4,Platform Workers In Global Production Networks,"Drawing from research in the fields of industrial relations, HRM, global political economy and the sociology of work and employment, the project will explore the extent to which platform workers are involved in global production networks. The aim will be to develop an understanding of workers' position in global production networks and patterns of outsourcing, workers' experiences of such employme",Studentship,0,Social Sciences,https://gtr.ukri.org/projects?ref=A26B1A50-2221-4E82-85DC-00B50A16F0C4,0.0667,Good Fit
PAIR_0155,00CBBEF2-B62B-4720-B01C-CB8B2294324E,Sophia Ananiadou,Data Science & Statistics,"data science, statistical, big data, analytics, regression, bayesian",https://gtr.ukri.org/person/00CBBEF2-B62B-4720-B01C-CB8B2294324E,9CA4E0B4-2108-4C3A-923F-00B1E984E05F,Exploring interventions to maintain and prolong healthy skin function for an ageing population,"Life expectancy globally and in the UK has increased and this brings many health-related challenges, including how best to support and maintain health in older people. Ageing affects every organ in our body, including our skin. As we age, the function of our skin declines; it becomes more fragile, its strength and resilience are reduced and, when challenged, it is less able to repair any damage. T",Research Grant,0,Biology & Life Sciences,https://gtr.ukri.org/projects?ref=9CA4E0B4-2108-4C3A-923F-00B1E984E05F,0.0,Average Fit
PAIR_0250,00E88C58-EA16-4756-856A-E77DF428EDF0,Nicola Holden,Engineering & Physics,"engineering, materials, nanotechnology, quantum, photonics, semiconductor",https://gtr.ukri.org/person/00E88C58-EA16-4756-856A-E77DF428EDF0,C6845530-0293-4A4D-82A2-01B316210197,Loughborough University and Encocam Limited KTP 22_23 R2,To develop a commercially manufactured anthropomorphic neck model and predictive impact modelling software to upgrade industry standards in product design and safety testing.,Knowledge Transfer Partnership,0,Data Science & Statistics,https://gtr.ukri.org/projects?ref=C6845530-0293-4A4D-82A2-01B316210197,0.0,Bad Fit
PAIR_0064,0056D0F9-7813-4FBF-9FC4-57F49B0BA209,Peter Somogyi,Artificial Intelligence,"machine learning, deep learning, neural, artificial intelligence, computer vision, natural language",https://gtr.ukri.org/person/0056D0F9-7813-4FBF-9FC4-57F49B0BA209,B5AE8966-C340-4779-A034-0009F7270306,Peatlands and the global Carbon cycle during the past millennium: a global assessment using observations and models,Future climate change is one of the most challenging issues facing humankind and an enormous research effort is directed at attempting to construct realistic projections of 21st century climate based on underlying assumptions about greenhouse gas emissions. Climate models now include many of the components of the earth system that influence climate over a range of timescales. Understanding and qua,Research Grant,0,Climate & Environment,https://gtr.ukri.org/projects?ref=B5AE8966-C340-4779-A034-0009F7270306,0.1429,Good Fit
PAIR_0043,0174F950-DD73-4DE1-B2DC-6F7E227CA073,Patrick Baker,Climate & Environment,"climate, carbon, greenhouse, sustainability, renewable, net zero",https://gtr.ukri.org/person/0174F950-DD73-4DE1-B2DC-6F7E227CA073,B57A5156-141D-4DDA-84F0-01FB48EA27CD,How is ash dispersed in the ocean around volcanoes?,"The marine record of explosive eruptions on island volcanoes is typically more complete than that preserved on land. Subaerial deposits are more prone to erosion and (or) burial, and almost all of the material in large volume eruptions will be transported into the ocean. The most complete eruption chronologies can therefore be derived from marine sediment cores, typically from layers of fine ash. ",Research Grant,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=B57A5156-141D-4DDA-84F0-01FB48EA27CD,0.0667,Good Fit
